,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
685,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,165.0,37.0,46.0,43.0,49.0,859.0,Public facing deeplift repo.,11.0,21,False,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,122.0,113.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000,9.0,668.0,668.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
686,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2025-04-22 14:56:37.375000,2019-07-22 06:22:45,1380.0,,147.0,24.0,154.0,79.0,137.0,760.0,Google maps for Jupyter notebooks.,17.0,21,False,2019-07-21 08:49:48.715,0.9.0,96.0,gmaps,conda-forge/gmaps,,,['jupyter'],18.0,,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,13.0,3316.0,7378.0,https://anaconda.org/conda-forge/gmaps,2025-04-22 14:56:37.375,381796.0,,,,,3.0,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,5.0,167.0,,,,,,,,,,,,,,
687,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,24.0,37.0,27.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,21,False,2019-12-01 01:19:50.000,0.7.5,64.0,test_tube,,,,,35.0,,https://pypi.org/project/test_tube,2019-12-01 01:19:50.000,35.0,17854.0,17854.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,,
688,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2025-06-10 14:17:55.000000,2025-05-20 13:13:27,1513.0,1.0,79.0,30.0,706.0,22.0,118.0,711.0,Scikit-learn style model finetuning for NLP.,24.0,21,True,2023-09-29 10:19:51.000,0.10.0,39.0,finetune,,,,"['tensorflow', 'sklearn']",18.0,16.0,https://pypi.org/project/finetune,2023-09-29 10:19:51.000,2.0,187.0,187.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
689,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2025-04-22 15:32:21.072000,2018-12-04 14:43:25,32.0,,88.0,20.0,9.0,25.0,41.0,703.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,21,False,2018-01-15 18:14:37.000,0.9.0,10.0,pivottablejs,anaconda/pivottablejs,,,['jupyter'],548.0,538.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,10.0,16252.0,16284.0,https://anaconda.org/anaconda/pivottablejs,2025-04-22 15:32:21.072,3697.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
690,vecstack,vecxoz/vecstack,others,,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21.000,2025-04-22 14:57:52.809000,2019-10-30 09:27:48,189.0,,83.0,21.0,12.0,,39.0,692.0,Python package for stacking (machine learning technique).,1.0,21,False,2019-08-12 16:09:01.000,0.4.0,6.0,vecstack,conda-forge/vecstack,,,,577.0,572.0,https://pypi.org/project/vecstack,2019-08-12 16:01:22.000,5.0,2193.0,2248.0,https://anaconda.org/conda-forge/vecstack,2025-04-22 14:57:52.809,2789.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
691,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,108.0,29.0,1.0,15.0,3.0,657.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,21,False,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",732.0,715.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,17.0,19287.0,19287.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
692,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2025-02-19 01:40:22.000000,2025-02-19 01:34:13,351.0,,98.0,8.0,20.0,,109.0,655.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code...,18.0,21,True,2025-02-19 01:40:22.000,0.6.1,167.0,featurewiz,,,,,90.0,86.0,https://pypi.org/project/featurewiz,2025-02-19 01:40:22.000,4.0,7148.0,7148.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
693,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2025-06-17 03:49:50.000000,2021-09-16 17:56:31,171.0,,152.0,33.0,85.0,16.0,55.0,642.0,Code for the TCAV ML interpretability project.,19.0,21,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],31.0,28.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,184.0,184.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
694,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2023-12-04 11:10:47.000000,2023-12-04 11:10:46,442.0,,68.0,24.0,433.0,10.0,237.0,640.0,torchbearer: A model fitting library for PyTorch.,14.0,21,False,2023-12-01 18:48:07.000,0.5.5,26.0,torchbearer,,,,['pytorch'],103.0,99.0,https://pypi.org/project/torchbearer,2023-12-01 18:48:07.000,4.0,202.0,202.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
695,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,50.0,28.0,12.0,13.0,15.0,630.0,Log TensorBoard events without touching TensorFlow.,5.0,21,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,274.0,266.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,8.0,22322.0,22322.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
696,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2025-04-22 14:57:54.494000,2022-02-09 16:35:40,142.0,,101.0,22.0,26.0,45.0,62.0,620.0,Build fully-functioning computer vision models with PyTorch.,12.0,21,False,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,,,['pytorch'],197.0,195.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,1828.0,1974.0,https://anaconda.org/conda-forge/detecto,2025-04-22 14:57:54.494,7174.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
697,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2025-05-04 03:47:16.000000,2022-08-16 17:43:49,1877.0,,57.0,18.0,217.0,49.0,316.0,612.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,70.0,69.0,https://pypi.org/project/neuraxle,2022-08-16 19:50:37.507,1.0,144.0,144.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
698,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2025-04-22 14:56:58.537000,2024-06-16 04:23:17,307.0,,106.0,8.0,15.0,6.0,16.0,598.0,Make Waffle Charts in Python.,6.0,21,False,2024-06-16 04:18:08.000,1.1.1,28.0,pywaffle,conda-forge/pywaffle,,,,554.0,548.0,https://pypi.org/project/pywaffle,2024-06-16 04:18:08.000,6.0,19647.0,19941.0,https://anaconda.org/conda-forge/pywaffle,2025-04-22 14:56:58.537,16762.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
699,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2025-04-22 14:57:03.596000,2021-12-19 09:41:43,133.0,,59.0,10.0,21.0,17.0,37.0,593.0,Joyplots in Python with matplotlib & pandas.,8.0,21,False,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,579.0,570.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,9.0,16057.0,16670.0,https://anaconda.org/conda-forge/joypy,2025-04-22 14:57:03.596,33724.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
700,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,75.0,39.0,17.0,14.0,22.0,578.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,21,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,44.0,40.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,279.0,279.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
701,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2025-05-05 22:29:18.000000,2025-05-05 22:20:40,774.0,1.0,65.0,15.0,117.0,8.0,48.0,573.0,A simplified framework and utilities for PyTorch.,23.0,21,False,2025-05-05 22:24:01.000,1.17.4,40.0,poutyne,,,,['pytorch'],157.0,152.0,https://pypi.org/project/poutyne,2025-05-05 22:24:19.000,5.0,2644.0,2644.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
702,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2024-11-27 12:27:25.000000,2023-03-05 00:16:57,419.0,,114.0,35.0,277.0,85.0,174.0,513.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",20.0,21,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,,,96.0,94.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,2.0,1201.0,1205.0,,,,,,,,3.0,431.0,,,,,,,,,,,,,,,,,,,
703,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2024-09-07 07:05:09.000000,2024-09-07 07:05:06,387.0,,98.0,27.0,34.0,36.0,15.0,485.0,A python library for Bayesian time series modeling.,7.0,21,True,2024-08-13 04:20:08.000,0.1.1.13,15.0,pydlm,,,,,43.0,41.0,https://pypi.org/project/pydlm,2024-08-13 04:20:45.000,2.0,89204.0,89204.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
704,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2024-07-06 00:47:45.000000,2023-09-06 17:29:29,2412.0,,52.0,22.0,232.0,57.0,195.0,382.0,Studio: Simplify and expedite model building process.,24.0,21,False,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,7.0,7.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,591.0,591.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
705,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2025-04-22 14:56:23.980000,2025-01-01 01:30:41,688.0,,65.0,27.0,510.0,15.0,91.0,380.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,2024-09-25 14:29:32.000,4.1.0,41.0,vega,conda-forge/vega,,,['jupyter'],21.0,4.0,https://pypi.org/project/vega,2024-09-25 14:29:32.000,17.0,20701.0,32847.0,https://anaconda.org/conda-forge/vega,2025-04-22 14:56:23.980,753068.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
706,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2025-01-29 14:59:50.000000,2025-01-29 14:59:43,578.0,,90.0,27.0,321.0,76.0,27.0,379.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,28.0,21,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,21380.0,21380.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
707,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,49.0,10.0,37.0,29.0,37.0,361.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,276.0,260.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,16.0,3490.0,3490.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
708,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2025-07-02 07:48:37.631000,2025-07-01 21:34:17,288.0,89.0,42.0,18.0,6.0,10.0,10.0,296.0,Analyze Data with Pandas-based Networks. Documentation:.,3.0,21,False,2025-07-01 21:57:26.000,1.2.0,16.0,deepgraph,conda-forge/deepgraph,,,['pandas'],12.0,12.0,https://pypi.org/project/deepgraph,2025-07-01 21:57:26.000,,5002.0,10062.0,https://anaconda.org/conda-forge/deepgraph,2025-07-02 07:48:37.631,288434.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
709,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/predict-idlab/pyRDF2Vec,https://github.com/predict-idlab/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2025-06-11 08:21:14.000000,2023-07-02 18:02:16,1462.0,,50.0,14.0,233.0,24.0,64.0,255.0,Python Implementation and Extension of RDF2Vec.,7.0,21,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,54.0,48.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,6.0,388.0,388.0,,,,,,,,3.0,,,,,,,predict-idlab/pyRDF2Vec,,,,,,,,,,,,,
710,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2025-06-10 07:15:46.000000,2025-06-10 06:56:59,269.0,2.0,35.0,9.0,205.0,22.0,79.0,227.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",15.0,21,False,2025-04-04 14:57:26.000,0.7.4,16.0,celer,,,,['sklearn'],56.0,51.0,https://pypi.org/project/celer,2025-04-04 14:57:26.000,5.0,2798.0,2798.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
711,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2024-11-26 11:06:14.000000,2024-11-26 10:38:20,194.0,,1210.0,93.0,52.0,422.0,292.0,7004.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,34.0,20,True,,,1.0,pyslowfast,,,,['pytorch'],23.0,23.0,https://pypi.org/project/pyslowfast,2020-01-15 23:51:07.000,,18.0,18.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
712,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-08-30 07:47:40.000000,2023-08-30 07:47:36,119.0,,357.0,100.0,16.0,53.0,17.0,3445.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",15.0,20,False,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,172.0,165.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,848.0,848.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
713,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,327.0,56.0,242.0,177.0,111.0,3280.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,20,False,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,2694.0,2704.0,,,,,,,,3.0,708.0,,,,,,,,,,,,,,,,,,,
714,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,405.0,99.0,54.0,55.0,48.0,2967.0,Quickly search over billions of images.,19.0,20,False,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,248.0,248.0,,,,,,,,3.0,,,,,,,rhsimplex/image-match,,,,,,,,,,,,,
715,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,332.0,100.0,1000.0,94.0,263.0,2873.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
716,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,831.0,85.0,30.0,46.0,80.0,2731.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,82.0,82.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,,374.0,374.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
717,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,,462.0,124.0,225.0,90.0,183.0,2349.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,38.0,20,False,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,59.0,59.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
718,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2023-07-17 16:05:00.000000,2021-09-20 16:03:46,382.0,,252.0,41.0,34.0,51.0,90.0,2036.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,20,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],,,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,7345.0,7345.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
719,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2025-03-25 16:26:10.601000,2021-09-30 21:51:09,8208.0,,184.0,57.0,895.0,146.0,586.0,1979.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",51.0,20,False,2021-08-16 15:40:43.000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,15.0,https://anaconda.org/blazingsql/blazingsql-protocol,2025-03-25 16:26:10.601,1110.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
720,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,,286.0,30.0,42.0,37.0,177.0,1966.0,A library for graph deep learning research.,50.0,20,False,2023-04-07 20:33:15.000,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,,443.0,443.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
721,benchmark_VAE,clementchadebec/benchmark_VAE,others,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2024-07-31 12:13:28.000000,2024-07-17 07:59:47,373.0,,171.0,17.0,74.0,27.0,45.0,1924.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,18.0,20,True,2023-09-06 15:46:59.000,0.1.2,12.0,pythae,,,,['pytorch'],40.0,40.0,https://pypi.org/project/pythae,2023-09-06 15:46:59.000,,685.0,685.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
722,fast-bert,utterworks/fast-bert,nlp,,https://github.com/appvision-ai/fast-bert,https://github.com/appvision-ai/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2024-08-19 09:45:05.000000,2024-08-19 09:41:36,346.0,,341.0,40.0,68.0,163.0,95.0,1898.0,Super easy library for BERT based NLP models.,37.0,20,True,2024-08-19 09:45:05.000,2.0.26,72.0,fast-bert,,,,,,,https://pypi.org/project/fast-bert,2024-08-19 09:45:05.000,,771.0,771.0,,,,,,,,3.0,,,,,,,appvision-ai/fast-bert,,,,,,,,,,,,,
723,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000,2025-04-22 14:56:24.858000,2022-01-30 01:22:30,743.0,,214.0,38.0,111.0,56.0,42.0,1752.0,"Large-scale linear classification, regression and ranking in Python.",17.0,20,False,2022-01-30 01:10:13.000,0.6.2.post0,12.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],6.0,,https://pypi.org/project/sklearn-contrib-lightning,2022-01-30 00:43:43.000,6.0,4039.0,6594.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2025-04-22 14:56:24.858,274398.0,,,,,3.0,767.0,,,,,,,,,,,,,,,,,,,
724,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2025-04-16 19:27:35.000000,2020-12-17 06:57:15,932.0,,292.0,64.0,204.0,5.0,74.0,1591.0,DELTA is a deep learning based natural language and speech processing platform. LF AI & DATA Projects:..,41.0,20,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],2.0,2.0,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,25.0,202.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13160.0,3.0,,,,,,,,,,,,,,,,,,,,
725,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298.0,,367.0,59.0,47.0,46.0,71.0,1483.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,20,False,2018-07-17 01:59:21.000,1.0.8,14.0,anago,,,,['tensorflow'],42.0,36.0,https://pypi.org/project/anago,2018-07-17 01:59:21.000,6.0,114.0,114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
726,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379.0,,405.0,99.0,36.0,13.0,24.0,1442.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,,,['tensorflow'],35.0,35.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,55.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
