,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
813,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2023-07-27 14:39:30.000000,2023-05-18 02:26:52,1358.0,,116.0,19.0,294.0,3.0,70.0,1090.0,TextBox 2.0 is a text generation library with pre-trained language models.,17.0,15,False,2022-12-28 02:06:22.000,2.0.0,10.0,,textbox,,,,,,,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
814,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,110.0,18.0,37.0,26.0,8.0,1047.0,Distributed Computing for AI Made Simple.,5.0,15,False,2020-07-09 03:28:28.000,0.2.1,6.0,,fiber,,,,,96.0,95.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
815,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2023-04-27 20:56:00.000000,2022-06-10 23:04:56,813.0,,203.0,42.0,667.0,28.0,27.0,834.0,Translate - a PyTorch Language Library.,89.0,15,False,,,1.0,,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
816,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,57.0,14.0,10.0,26.0,17.0,791.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,15,False,2022-07-27 19:52:00.185,1.2.7,19.0,,parallelformers,,,,,69.0,69.0,https://pypi.org/project/parallelformers,2022-07-27 19:52:00.185,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
817,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2024-08-20 13:45:17.000000,2024-05-05 11:51:05,300.0,,120.0,22.0,27.0,1.0,89.0,760.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",13.0,15,False,2024-05-05 11:51:57.000,0.0.92,39.0,,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2024-05-05 11:51:57.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
818,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2024-12-16 23:31:08.000000,2024-08-07 21:38:41,314.0,,104.0,4.0,3.0,1.0,,727.0,Data Analysis Baseline Library.,24.0,15,True,2024-12-16 23:31:08.000,0.3.2,20.0,,dabl,,,,['sklearn'],3.0,,https://pypi.org/project/dabl,2024-12-16 23:31:08.000,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
819,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,103.0,24.0,101.0,37.0,84.0,708.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,15,False,2021-02-16 11:34:12.211,3.0.0,16.0,,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,2018-06-14 02:21:57.000,,,,,6.0,,,,,3.0,563.0,,,,,,,,,,,,,,,,,,
820,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2025-02-19 01:40:22.000000,2025-02-19 01:34:13,351.0,,98.0,8.0,20.0,,111.0,662.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code...,18.0,15,True,2025-02-19 01:40:22.000,0.6.1,167.0,,featurewiz,,,,,4.0,,https://pypi.org/project/featurewiz,2025-02-19 01:40:22.000,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
821,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,94.0,17.0,19.0,5.0,29.0,647.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,15,False,2022-03-15 07:18:47.000,0.1.0,6.0,,textflint,,,,,21.0,21.0,https://pypi.org/project/textflint,2022-03-15 07:18:47.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
822,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,98.0,16.0,53.0,13.0,16.0,580.0,A library of metrics for evaluating recommender systems.,20.0,15,False,2022-04-26 18:03:18.000,0.1.5,20.0,,recmetrics,,,,,64.0,64.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,,,,0.0,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,
823,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2024-06-08 12:12:57.000000,2024-02-21 14:09:04,30.0,,70.0,7.0,6.0,4.0,32.0,578.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,3.0,15,False,2024-02-21 14:38:09.000,0.2.7,10.0,,shap-hypetune,,,,,25.0,23.0,https://pypi.org/project/shap-hypetune,2024-02-21 14:34:22.000,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
824,kglib,vaticle/kglib,graph,,https://github.com/typedb/typedb-ml,https://github.com/typedb/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2023-11-18 17:08:08.000000,2023-11-18 17:08:08,508.0,,93.0,37.0,106.0,12.0,51.0,551.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,13.0,15,False,2022-07-29 11:37:34.000,0.3.0,8.0,typedb/typedb-ml,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000,,,,,3.0,,,,,3.0,257.0,,,,,,,,,,,,,,,,,,
825,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-04-15 06:19:14.000000,2024-04-15 06:19:14,282.0,,105.0,12.0,130.0,18.0,138.0,491.0,A Python library for dynamic classifier and ensemble selection.,17.0,15,False,2024-04-12 03:07:31.000,0.3.7,6.0,,deslib,,,,['sklearn'],3.0,,https://pypi.org/project/deslib,2024-04-12 03:07:31.000,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
826,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2025-02-17 12:59:31.000000,2025-02-17 12:57:23,73.0,,25.0,9.0,10.0,2.0,10.0,446.0,Fast PyTorch based DSP for audio and 1D signals.,3.0,15,True,2022-09-20 06:43:57.063,0.2.7,11.0,,julius,,,,['pytorch'],44.0,,https://pypi.org/project/julius,2022-09-20 06:43:57.063,44.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
827,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2025-06-24 18:29:19.000000,2025-06-24 18:29:11,87.0,5.0,61.0,15.0,73.0,7.0,9.0,445.0,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",4.0,15,True,2020-08-07 01:13:52.000,0.1.15,16.0,,vizseq,,,,,13.0,13.0,https://pypi.org/project/vizseq,2020-08-07 01:13:52.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
828,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2023-03-24 23:54:19.000000,2020-02-19 07:57:17,213.0,,84.0,34.0,47.0,5.0,12.0,416.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,15,False,2020-02-18 06:52:11.000,0.3.0,12.0,,openrec,,,,,6.0,5.0,https://pypi.org/project/openrec,2020-02-18 06:52:11.000,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
829,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2024-03-18 12:01:04.000000,2024-03-18 12:01:00,5152.0,,38.0,10.0,1.0,2.0,80.0,410.0,Deep Learning PyTorch.,1.0,15,False,2024-01-09 05:17:07.000,0.5.0,103.0,,carefree-learn,,,,['pytorch'],8.0,8.0,https://pypi.org/project/carefree-learn,2024-01-09 05:17:07.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
830,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,MIT,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,,38.0,14.0,39.0,2.0,13.0,401.0,High-level batteries-included neural network training library for Pytorch.,4.0,15,False,2021-10-22 03:19:11.000,0.6.5,8.0,,pywick,,,,['pytorch'],14.0,14.0,https://pypi.org/project/pywick,2021-10-22 03:19:11.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
831,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2025-01-07 00:51:13.258034,2025-01-06 19:07:43,406.0,,137.0,33.0,333.0,89.0,141.0,357.0,Brain Imaging Analysis Kit.,35.0,15,True,2025-01-06 23:14:48.000,0.12,21.0,,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,2025-01-07 00:16:42.000,,,,,16.0,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,1936.0,3.0,,,,,,,,,,,,,,,,,,,
832,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2025-01-04 18:56:14.000000,2025-01-04 18:56:14,175.0,,38.0,21.0,5.0,11.0,23.0,354.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,15,True,2017-03-30 10:51:26.000,0.4.2,22.0,,tfdeploy,,,,['tensorflow'],,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
833,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,30.0,22.0,21.0,17.0,10.0,344.0,Interactive plotting for Pandas using Vega-Lite.,9.0,15,False,,,1.0,,pdvega,,,,,92.0,92.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
834,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2025-04-26 15:48:04.000000,2023-02-07 20:17:52,60.0,,56.0,24.0,43.0,8.0,10.0,286.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,15,False,2020-05-14 22:20:14.000,0.1.9,12.0,,sk-dist,,,,"['sklearn', 'spark']",22.0,20.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
835,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2024-09-26 08:36:59.000000,2024-09-26 08:31:01,28.0,,25.0,7.0,15.0,4.0,11.0,229.0,A Python module to convert natural language numerics into ints and floats.,4.0,15,False,2024-09-26 08:36:59.000,0.2.4,12.0,,numerizer,,,,,102.0,99.0,https://pypi.org/project/numerizer,2024-09-26 08:36:59.000,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
836,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2025-07-07 20:42:49.000000,2025-06-07 11:27:48,373.0,1.0,37.0,6.0,137.0,,35.0,228.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,15,False,2021-11-26 17:10:22.000,0.2.0,38.0,aniketmaurya/chitra,chitra,conda-forge/chitra,,,,1.0,,https://pypi.org/project/chitra,2022-01-09 08:50:45.005,1.0,https://anaconda.org/conda-forge/chitra,2025-04-22 14:58:08.672,5306.0,123.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
837,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69.0,,32.0,12.0,54.0,13.0,50.0,136.0,"Lightweight, Python library for fast and reproducible experimentation.",7.0,15,False,2018-11-23 09:49:59.000,0.1.16,16.0,,steppy,,,,,65.0,60.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000,5.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
838,effector,givasile/effector,interpretability,,https://github.com/givasile/effector,https://github.com/givasile/effector,MIT,2022-03-31 07:54:32.000,2025-07-21 17:06:53.000000,2025-07-21 17:00:11,523.0,47.0,2.0,3.0,1.0,,3.0,113.0,Effector - a Python package for global and regional effect methods.,8.0,15,False,2025-07-21 17:06:53.000,0.2.0,48.0,,effector,,,,,5.0,5.0,https://pypi.org/project/effector,2025-07-21 17:06:53.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
839,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2024-03-14 09:28:18.000000,2022-06-21 18:24:09,30.0,,1003.0,62.0,13.0,45.0,26.0,3816.0,Implementation and experiments of graph embedding algorithms.,9.0,14,False,,,,,,,,,['sklearn'],,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
840,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2024-08-04 16:33:52.000000,2018-09-19 19:27:00,59.0,,843.0,76.0,35.0,120.0,59.0,3565.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,,['tensorflow'],,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
841,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2024-12-30 21:14:55.000000,2024-12-30 20:51:08,23.0,,279.0,30.0,24.0,34.0,38.0,3406.0,A small package to create visualizations of PyTorch execution graphs.,6.0,14,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
842,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102.0,,171.0,60.0,10.0,26.0,6.0,1860.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,14,False,2019-04-05 06:51:04.000,0.2.1,2.0,,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000,,,,,0.0,,,,,3.0,52.0,,,,,,,,,,,,,,,,,,
843,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2024-01-10 11:53:25.000000,2024-01-10 11:53:25,104.0,,488.0,65.0,26.0,10.0,97.0,1701.0,An Open-Source Package for Network Embedding (NE).,12.0,14,False,,,,,,,,,['tensorflow'],,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
844,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2024-06-17 22:47:46.000000,2022-04-04 08:29:54,41.0,,294.0,52.0,23.0,42.0,85.0,1334.0,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,14,False,,,,,,,,,['pytorch'],,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
845,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2025-03-25 16:27:49.968000,2024-06-14 21:18:09,16.0,,155.0,31.0,,55.0,60.0,1255.0,GraphVite: A General and High-performance Graph Embedding System.,1.0,14,False,,,4.0,,,milagraph/graphvite,,,,,,,,,https://anaconda.org/milagraph/graphvite,2025-03-25 16:27:49.968,5179.0,71.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
846,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2025-04-22 14:56:37.757000,,,,182.0,,,72.0,,1067.0,Python Library for Model Interpretation/Explanations.,7.0,14,False,2018-09-21 07:03:32.000,1.1.2,23.0,,skater,conda-forge/skater,,,,1.0,,https://pypi.org/project/skater,2018-09-21 07:03:32.000,1.0,https://anaconda.org/conda-forge/skater,2025-04-22 14:56:37.757,110006.0,1803.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
847,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,131.0,34.0,16.0,9.0,4.0,930.0,Nudity detection with Python.,12.0,14,False,2020-11-23 13:49:17.000,0.5.1,10.0,,nudepy,,,,,5.0,,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,5.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
848,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2024-04-26 17:46:05.000000,2021-04-16 18:50:54,57.0,,122.0,47.0,22.0,15.0,9.0,868.0,A medical imaging framework for Pytorch.,8.0,14,False,2018-11-24 00:33:11.000,0.2,2.0,,medicaltorch,,,,['pytorch'],19.0,19.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
849,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2024-08-12 20:48:27.000000,2024-08-12 20:48:27,72.0,,49.0,10.0,11.0,4.0,17.0,837.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",9.0,14,True,,,,,rliable`,,,,,215.0,215.0,https://pypi.org/project/rliable`,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
850,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2025-01-27 18:38:03.000000,2025-01-27 18:38:03,25.0,,58.0,16.0,8.0,,10.0,802.0,MADGRAD Optimization Method.,3.0,14,True,,,4.0,,madgrad,,,,['pytorch'],108.0,107.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
851,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000000,2023-09-21 07:22:50,127.0,,84.0,15.0,15.0,10.0,22.0,742.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,14,False,2020-05-29 14:39:38.000,0.1.3,12.0,,flashtorch,,,,['pytorch'],23.0,23.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
852,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,,2019-08-22 14:27:27.000,2023-09-21 18:53:21.000000,2023-09-21 18:53:18,1296.0,,132.0,42.0,435.0,29.0,130.0,727.0,GPU accelerated signal processing.,45.0,14,False,2023-08-09 16:45:21.000,23.08.00,21.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
853,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,40.0,23.0,4.0,4.0,2.0,685.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,14,False,2020-01-06 05:27:17.000,0.1.6,14.0,,SpeedTorch,,,,['pytorch'],9.0,7.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
854,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,61.0,15.0,83.0,19.0,49.0,641.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,14,False,2022-05-18 08:35:04.000,0.0.32,8.0,,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,2022-05-18 08:35:04.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
855,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2025-08-14 11:53:44.000000,2025-06-27 11:32:40,994.0,2.0,107.0,33.0,120.0,45.0,34.0,551.0,A Python implementation of active inference for Markov Decision Processes.,19.0,14,True,2023-03-25 17:58:52.000,0.0.7.1,8.0,,inferactively-pymdp,,,,,,,https://pypi.org/project/inferactively-pymdp,2022-12-08 15:25:01.498,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
856,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2024-06-06 22:38:20.000000,2024-01-25 16:57:26,261.0,,67.0,18.0,101.0,25.0,15.0,501.0,"Research workflows made easy, locally and in the Cloud.",10.0,14,False,2023-06-16 17:26:21.434,0.4.2,11.0,,caliban,,,,,4.0,4.0,https://pypi.org/project/caliban,2020-09-12 19:41:23.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
857,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2023-01-15 21:18:52.000,2024-09-18 17:05:04.000000,2023-01-13 21:57:34,832.0,,54.0,,,,,455.0,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",19.0,14,False,2024-09-18 17:05:04.000,0.12.2,50.0,,sklearn-evaluation,,,,['sklearn'],3.0,,https://pypi.org/project/sklearn-evaluation,2024-09-18 17:05:04.000,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
858,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,90.0,18.0,248.0,10.0,23.0,438.0,A toolkit that streamlines and automates the generation of model cards.,22.0,14,False,2023-04-03 18:05:05.715,2.0.0,12.0,,model-card-toolkit,,,,,1.0,,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,1.0,,,,0.0,,,,,3.0,35.0,,,,,,,,,,,,,,,,,,
859,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2025-08-12 20:51:11.000000,2025-08-12 20:51:10,74.0,1.0,60.0,7.0,14.0,11.0,18.0,425.0,TextAugment: Text Augmentation Library.,9.0,14,True,2023-11-16 20:54:10.000,2.0.0,9.0,,textaugment,,,,,186.0,182.0,https://pypi.org/project/textaugment,2023-11-16 20:49:04.000,4.0,,,,1.0,,,,,3.0,137.0,,,,,,,,,,,,,,,,,,
860,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2025-04-22 14:57:32.689000,2018-08-29 15:31:30,15.0,,57.0,17.0,6.0,7.0,,401.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,14,False,2018-08-29 15:14:41.000,1.1.1,3.0,,Adversary,conda-forge/artificial-adversary,,,,15.0,14.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000,1.0,https://anaconda.org/conda-forge/artificial-adversary,2025-04-22 14:57:32.689,8878.0,145.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
