,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
747,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2025-04-29 21:46:42.000000,2025-04-29 21:45:50,301.0,,255.0,44.0,18.0,11.0,92.0,894.0,Data compression in TensorFlow.,24.0,17,True,2024-08-07 20:25:13.000,2.17.0,26.0,,tensorflow-compression,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-compression,2024-02-02 01:38:32.000,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
748,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2024-10-12 16:41:54.000000,2024-10-12 16:34:55,60.0,,75.0,6.0,5.0,2.0,25.0,875.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,17,True,2024-10-12 16:41:54.000,0.1.9,8.0,,iterative-stratification,,,,['sklearn'],624.0,609.0,https://pypi.org/project/iterative-stratification,2024-10-12 16:41:54.000,15.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
749,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,143.0,14.0,24.0,64.0,69.0,860.0,PyTorch to Keras model convertor.,13.0,17,False,2020-05-14 10:03:56.000,0.2.4,23.0,,pytorch2keras,,,,,110.0,109.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
750,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,175.0,33.0,15.0,19.0,22.0,782.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,17,False,2022-01-17 20:35:57.000,1.0.2,3.0,,tffm,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
751,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2024-01-27 00:16:56.000000,2024-01-27 00:08:50,463.0,,73.0,23.0,162.0,51.0,62.0,771.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,26.0,17,False,2023-11-06 22:17:30.000,1.8.0,11.0,,objax,,,,['jax'],4.0,,https://pypi.org/project/objax,2023-11-06 22:03:10.000,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
752,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2024-07-16 19:49:29.000000,2020-04-25 18:37:42,198.0,,104.0,25.0,49.0,15.0,54.0,738.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,17,False,2019-08-08 01:24:38.000,0.0.9,9.0,,matrixprofile-ts,,,,,36.0,34.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
753,quinn,MrPowers/quinn,ml-experiments,,https://github.com/mrpowers-io/quinn,https://github.com/mrpowers-io/quinn,Apache-2.0,2017-09-15 13:02:42.000,2025-03-06 03:34:31.000000,2024-12-06 11:28:50,368.0,,98.0,20.0,149.0,36.0,94.0,676.0,pyspark methods to enhance developer productivity.,31.0,17,True,2025-02-26 10:00:00.000,0.10.3,16.0,mrpowers-io/quinn,quinn,,,,['spark'],100.0,93.0,https://pypi.org/project/quinn,2024-02-13 12:31:37.000,7.0,,,,0.0,,,,,3.0,69.0,,,,,,,,,,-8.0,,,,,,,,
754,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,108.0,29.0,1.0,15.0,3.0,658.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,17,False,2022-04-02 16:20:07.000,0.1.3,13.0,,combo,,,,"['sklearn', 'xgboost']",732.0,715.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,17.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
755,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,BSD-1-Clause,2018-02-18 13:42:47.000,2024-01-31 14:01:51.000000,2023-02-14 11:18:28,249.0,,101.0,25.0,33.0,35.0,6.0,644.0,machine learning with logical rules in Python.,19.0,17,False,2020-12-11 09:37:02.000,1.0.1,4.0,,skope-rules,,,,['sklearn'],443.0,435.0,https://pypi.org/project/skope-rules,2020-01-25 12:01:37.000,8.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
756,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,50.0,28.0,12.0,13.0,15.0,630.0,Log TensorBoard events without touching TensorFlow.,5.0,17,False,2018-02-08 07:28:51.000,0.1.0,5.0,,tensorboard_logger,,,,,275.0,267.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,8.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
757,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,57.0,59.0,9.0,25.0,25.0,562.0,Python library assists deep learning on graphs.,18.0,17,False,2021-09-05 23:08:21.000,0.2.1,5.0,,deepsnap,,,,,134.0,132.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,2.0,,,,0.0,,,,,3.0,15.0,,,,,,,,,,,,,,,,,,
758,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2025-01-30 01:17:41.000000,2025-01-30 01:07:03,335.0,,103.0,25.0,8.0,,34.0,540.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,9.0,17,True,2025-01-30 01:17:41.000,0.2.2,148.0,,autoviml,,,,,31.0,28.0,https://pypi.org/project/autoviml,2025-01-30 01:17:41.000,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
759,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,138.0,54.0,72.0,18.0,71.0,532.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,17,False,2019-07-30 09:28:26.000,0.2.2,14.0,,atm,,,,,26.0,26.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
760,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000000,2023-08-12 16:28:59,266.0,,112.0,18.0,58.0,30.0,21.0,514.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,17,False,2023-04-30 02:25:49.592,0.4.4,8.0,,rrcf,,,,,108.0,100.0,https://pypi.org/project/rrcf,2023-04-30 02:25:49.592,8.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
761,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2025-07-09 12:40:40.000000,2025-07-09 12:40:40,406.0,1.0,101.0,16.0,11.0,,50.0,480.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4.5, CART, CHAID and Regression Trees; some..",7.0,17,True,2024-10-30 20:46:59.000,0.0.19,19.0,,chefboost,,,,,72.0,72.0,https://pypi.org/project/chefboost,2024-10-30 20:46:59.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
762,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,31.0,15.0,148.0,40.0,66.0,476.0,A High Level API for Deep Learning in JAX.,18.0,17,False,2022-03-23 21:51:07.000,0.8.6,33.0,,elegy,,,,"['tensorflow', 'jax']",56.0,56.0,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
763,optunity,claesenm/optunity,hyperopt,,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000,2023-11-25 01:31:29.000000,2020-05-11 14:32:38,782.0,,77.0,23.0,12.0,48.0,49.0,421.0,optimization routines for hyperparameter tuning.,9.0,17,False,2015-09-30 05:02:00.000,1.1.1,6.0,,optunity,,,,,150.0,147.0,https://pypi.org/project/optunity,2015-09-30 05:02:00.000,3.0,,,,0.0,,,,,3.0,110.0,,,,,,,,,,,,,,,,,,
764,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2025-04-22 14:57:57.911000,2024-08-02 00:21:15,339.0,,32.0,8.0,7.0,10.0,80.0,385.0,Multiple Imputation with LightGBM in Python.,8.0,17,True,2024-08-02 00:43:48.000,6.0.3,48.0,,miceforest,conda-forge/miceforest,,,,9.0,,https://pypi.org/project/miceforest,2024-08-02 00:43:48.000,9.0,https://anaconda.org/conda-forge/miceforest,2025-04-22 14:57:57.911,20471.0,417.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
765,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2025-06-23 06:29:44.000000,2025-06-23 06:29:41,1060.0,9.0,30.0,9.0,121.0,31.0,150.0,344.0,Open source production model management tool for data scientists.,6.0,17,True,2018-12-07 06:16:42.000,0.0.40,41.0,,datmo,,,,,7.0,7.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
766,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,53.0,11.0,60.0,17.0,41.0,338.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,17,False,2020-07-31 05:29:09.000,1.0.7,8.0,,parameter-sherpa,,,,,47.0,43.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
767,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2025-08-06 19:45:44.000000,2025-07-28 06:40:27,911.0,31.0,25.0,6.0,335.0,4.0,,336.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,13.0,17,True,2025-07-28 06:40:50.000,1.2.112,1117.0,,upgini,,,,,9.0,9.0,https://pypi.org/project/upgini,2025-07-28 09:44:03.000,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
768,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,47.0,24.0,19.0,15.0,17.0,325.0,Logging MXNet data for visualization in TensorBoard.,9.0,17,False,2018-05-22 20:25:51.000,0.1.0,12.0,,mxboard,,,,['mxnet'],295.0,295.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
769,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2025-07-20 00:15:36.000000,2024-11-07 18:17:34,501.0,,113.0,19.0,596.0,58.0,130.0,286.0,An open-source toolkit for large-scale genomic analysis.,28.0,17,False,2024-10-20 03:22:37.000,2.0.3,17.0,,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2024-03-12 08:52:09.000,,https://anaconda.org/conda-forge/glow,2025-04-22 14:57:47.356,7016.0,132.0,,,,,3.0,231.0,,,,,,,,,,,,,,,,,,
770,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2025-08-06 07:33:41.000000,2025-08-06 07:33:39,595.0,1.0,35.0,22.0,653.0,21.0,131.0,251.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,17,False,2024-06-21 06:39:45.000,0.16.0,21.0,,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,2024-06-21 07:18:03.000,,,,,20.0,,,,,3.0,1334.0,,,,,,,,,,,,,,,,,,
771,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,21.0,17.0,464.0,90.0,76.0,242.0,Functional tensors for probabilistic programming.,11.0,17,False,2023-08-31 18:37:22.000,0.4.6,12.0,,funsor,,,,['pytorch'],104.0,94.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,10.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
772,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,227.0,Yet another Python binding for fastText.,4.0,17,False,2018-12-08 15:32:09.000,0.4.6,13.0,,pyfasttext,,,,,460.0,458.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,2.0,,,,4.0,,,,,3.0,439.0,,,,,,,,,,,,,,,,,,
773,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2024-03-12 10:32:40.000000,2018-07-23 21:04:09,90.0,,29.0,6.0,20.0,5.0,9.0,156.0,Get list of common stop words in various languages in Python.,8.0,17,False,2018-07-23 20:58:34.000,2018.7.23,8.0,,stop-words,,,,,2588.0,2544.0,https://pypi.org/project/stop-words,2018-07-23 20:55:55.000,44.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
774,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2024-01-10 11:52:49.000000,2024-01-10 11:52:48,177.0,,1055.0,121.0,26.0,17.0,353.0,4415.0,An Open-Source Package for Neural Relation Extraction (NRE).,14.0,16,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
775,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2022-12-04 04:02:21.000000,2019-12-13 19:03:25,138.0,,531.0,173.0,110.0,56.0,149.0,3955.0,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
776,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,457.0,79.0,36.0,85.0,68.0,1714.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,16,False,2019-10-02 23:30:15.000,1.0.8,7.0,,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
777,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2025-02-25 23:52:42.000000,2024-12-03 12:26:16,792.0,,71.0,27.0,1029.0,127.0,65.0,1671.0,Version control for machine learning.,18.0,16,True,2021-03-11 21:15:01.000,0.4.2,7.0,,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
778,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,254.0,52.0,13.0,20.0,13.0,1562.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,16,False,2018-10-18 02:54:09.000,0.1.6,4.0,,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,,,,17.0,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1708.0,3.0,,,,,,,,,,,,,,,,,,,
779,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,104.0,54.0,34.0,22.0,13.0,1267.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000,0.5.1,34.0,,xcessiv,,,,,4.0,3.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
780,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2024-08-08 16:55:04.000000,2024-02-05 15:11:35,743.0,,119.0,29.0,111.0,16.0,25.0,1112.0,An autoML framework & toolkit for machine learning on graphs.,16.0,16,False,2022-12-30 06:11:04.000,0.4.0,4.0,,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
781,Runhouse,run-house/runhouse,ml-frameworks,,https://github.com/run-house/runhouse,https://github.com/run-house/runhouse,Apache-2.0,2022-05-10 14:10:51.000,2025-07-15 15:53:49.000000,2025-07-15 15:53:54,2226.0,3.0,38.0,8.0,1772.0,10.0,42.0,1042.0,"Distribute and run AI workloads magically in Python, like PyTorch for ML infra.",16.0,16,True,2025-03-10 20:19:35.000,0.0.42,50.0,,runhouse,,,,,1.0,,https://pypi.org/project/runhouse,2025-03-10 20:19:24.000,1.0,,,,2.0,,,,,3.0,79.0,,,,,,,,,,,,,,,,,,
782,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2024-03-20 19:51:28.000000,2024-03-20 19:28:51,85.0,,191.0,25.0,58.0,12.0,27.0,979.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",18.0,16,False,2024-03-20 19:51:28.000,0.2.1,12.0,,saliency,,,,['tensorflow'],8.0,,https://pypi.org/project/saliency,2024-03-20 19:51:28.000,8.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
783,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,234.0,28.0,38.0,43.0,21.0,892.0,An open source python library for scalable Bayesian optimisation.,13.0,16,False,2022-10-01 22:28:00.848,0.1.7,10.0,,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
784,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-12-05 20:47:53.000000,2024-07-22 10:16:42,493.0,,122.0,29.0,561.0,211.0,247.0,842.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,16,False,2024-06-14 12:19:07.000,24.06.00,16.0,,merlin-core,,,,,1.0,,https://pypi.org/project/merlin-core,2023-08-29 16:27:32.000,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
785,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2025-02-14 12:15:27.000000,2025-02-14 12:08:46,33.0,,87.0,12.0,36.0,4.0,26.0,836.0,Leave One Feature Out Importance.,6.0,16,True,2025-02-14 12:15:27.000,0.3.5,15.0,,lofo-importance,,,,,46.0,41.0,https://pypi.org/project/lofo-importance,2025-02-14 12:15:27.000,5.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
786,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2024-07-30 20:59:38.000000,2019-11-15 21:43:53,221.0,,157.0,77.0,99.0,51.0,43.0,748.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,16,False,2018-11-16 20:50:02.000,0.6.0,6.0,,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
787,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,24.0,37.0,27.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,16,False,2019-12-01 01:19:50.000,0.7.5,64.0,,test_tube,,,,,35.0,,https://pypi.org/project/test_tube,2019-12-01 01:19:50.000,35.0,,,,0.0,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,
788,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2025-03-19 09:06:36.000000,2025-03-19 09:06:35,613.0,,87.0,25.0,4.0,39.0,42.0,704.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,12.0,16,True,2022-09-19 20:15:07.376,0.3.17,25.0,,thundergbm,,,,,4.0,4.0,https://pypi.org/project/thundergbm,2022-09-19 20:15:07.376,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
789,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,66.0,16.0,21.0,29.0,50.0,673.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,16,False,2020-06-12 20:05:15.000,0.3.9,26.0,,nboost,,,,,5.0,5.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
790,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-10-22 13:32:17.000000,2024-08-18 17:07:49,821.0,,42.0,14.0,18.0,,22.0,622.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,16,True,2024-08-18 17:19:42.000,3.1.4,28.0,,opytimizer,,,,,21.0,21.0,https://pypi.org/project/opytimizer,2024-08-18 17:19:42.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
791,random-forest-importances,parrt/random-forest-importances,interpretability,,https://github.com/parrt/random-forest-importances,https://github.com/parrt/random-forest-importances,MIT,2018-03-22 19:20:13.000,2025-03-24 16:48:44.000000,2025-03-24 16:48:44,253.0,,133.0,21.0,21.0,8.0,31.0,619.0,Code to compute permutation and drop-column importances in Python scikit-learn models.,16.0,16,True,2021-01-28 23:23:17.000,1.3.7,22.0,,rfpimp,,,,['sklearn'],5.0,,https://pypi.org/project/rfpimp,2021-01-28 23:19:33.000,5.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
