,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
686,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2025-08-29 16:24:32.000000,2025-08-29 16:24:32,1514.0,79.0,30.0,711.0,76.0,118.0,713.0,Scikit-learn style model finetuning for NLP.,24.0,21,True,1.0,2023-09-29 10:19:51.000,0.10.0,39.0,,finetune,,,"['tensorflow', 'sklearn']",,266.0,18.0,16.0,https://pypi.org/project/finetune,2023-09-29 10:19:51.000,2.0,266.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
687,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2025-04-22 15:32:21.072000,2018-12-04 14:43:25,32.0,88.0,20.0,9.0,25.0,41.0,704.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,21,False,,2018-01-15 18:14:37.000,0.9.0,10.0,,pivottablejs,anaconda/pivottablejs,,['jupyter'],,18303.0,549.0,539.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,10.0,18269.0,https://anaconda.org/anaconda/pivottablejs,2025-04-22 15:32:21.072,4007.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
688,vecstack,vecxoz/vecstack,others,,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21.000,2025-08-27 11:34:53.000000,2019-10-30 09:27:48,189.0,83.0,21.0,12.0,,39.0,694.0,Python package for stacking (machine learning technique).,1.0,21,False,,2019-08-12 16:09:01.000,0.4.0,6.0,,vecstack,conda-forge/vecstack,,,,841.0,578.0,573.0,https://pypi.org/project/vecstack,2019-08-12 16:01:22.000,5.0,786.0,https://anaconda.org/conda-forge/vecstack,2025-04-22 14:57:52.809,2895.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
689,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,108.0,29.0,1.0,15.0,3.0,660.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,21,False,,2022-04-02 16:20:07.000,0.1.3,13.0,,combo,,,"['sklearn', 'xgboost']",,20076.0,733.0,716.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,17.0,20076.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
690,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2023-12-04 11:10:47.000000,2023-12-04 11:10:46,442.0,64.0,24.0,433.0,10.0,237.0,642.0,torchbearer: A model fitting library for PyTorch.,14.0,21,False,,2023-12-01 18:48:07.000,0.5.5,26.0,,torchbearer,,,['pytorch'],,299.0,103.0,99.0,https://pypi.org/project/torchbearer,2023-12-01 18:48:07.000,4.0,299.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
691,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,50.0,28.0,12.0,13.0,15.0,630.0,Log TensorBoard events without touching TensorFlow.,5.0,21,False,,2018-02-08 07:28:51.000,0.1.0,5.0,,tensorboard_logger,,,,,32495.0,277.0,269.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,8.0,32495.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
692,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2025-09-07 21:57:00.000000,2025-08-24 13:53:39,756.0,74.0,21.0,10.0,21.0,53.0,623.0,Active Learning for Text Classification in Python.,9.0,21,True,19.0,2025-08-17 13:41:48.000,2.0.0.de3,25.0,,small-text,conda-forge/small-text,,"['sklearn', 'pytorch']",,996.0,34.0,34.0,https://pypi.org/project/small-text,2025-08-17 13:37:54.000,,534.0,https://anaconda.org/conda-forge/small-text,2025-08-17 14:10:39.360,17585.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
693,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2025-04-22 14:57:54.494000,2022-02-09 16:35:40,142.0,101.0,22.0,26.0,45.0,62.0,621.0,Build fully-functioning computer vision models with PyTorch.,12.0,21,False,,2022-02-02 00:22:07.000,1.2.2,13.0,,detecto,conda-forge/detecto,,['pytorch'],,2762.0,197.0,195.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,2612.0,https://anaconda.org/conda-forge/detecto,2025-04-22 14:57:54.494,7680.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
694,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2025-05-04 03:47:16.000000,2022-08-16 17:43:49,1877.0,62.0,18.0,217.0,2.0,316.0,614.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,,2022-08-16 19:54:29.000,0.8.1,27.0,,neuraxle,,,,,282.0,70.0,69.0,https://pypi.org/project/neuraxle,2022-08-16 19:50:37.507,1.0,282.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
695,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2025-04-22 14:57:03.596000,2021-12-19 09:41:43,133.0,60.0,10.0,21.0,17.0,37.0,601.0,Joyplots in Python with matplotlib & pandas.,8.0,21,False,,2021-12-19 09:42:50.000,0.2.6,17.0,,joypy,conda-forge/joypy,,,,24698.0,587.0,578.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,9.0,24070.0,https://anaconda.org/conda-forge/joypy,2025-04-22 14:57:03.596,35848.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
696,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2025-04-22 14:56:58.537000,2024-06-16 04:23:17,307.0,106.0,8.0,15.0,6.0,16.0,600.0,Make Waffle Charts in Python.,6.0,21,False,,2024-06-16 04:18:08.000,1.1.1,28.0,,pywaffle,conda-forge/pywaffle,,,,23926.0,556.0,550.0,https://pypi.org/project/pywaffle,2024-06-16 04:18:08.000,6.0,23631.0,https://anaconda.org/conda-forge/pywaffle,2025-04-22 14:56:58.537,17456.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
697,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,75.0,39.0,17.0,14.0,22.0,578.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,21,False,,2020-10-16 03:43:47.000,0.1.7,9.0,,n2,,,,,201.0,44.0,40.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,201.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
698,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,64.0,25.0,31.0,5.0,24.0,575.0,Python module for machine learning time series:.,14.0,21,False,,2022-08-27 09:04:02.113,1.2.5,24.0,,seglearn,,,,,1112.0,55.0,53.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,2.0,1112.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
699,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2025-05-05 22:29:18.000000,2025-05-05 22:20:40,774.0,65.0,15.0,117.0,8.0,48.0,572.0,A simplified framework and utilities for PyTorch.,23.0,21,False,,2025-05-05 22:24:01.000,1.17.4,40.0,,poutyne,,,['pytorch'],,3549.0,157.0,152.0,https://pypi.org/project/poutyne,2025-05-05 22:24:19.000,5.0,3549.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
700,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2025-01-25 05:40:47.000000,2025-01-25 05:40:47,1428.0,174.0,55.0,21.0,39.0,61.0,564.0,Bayesian inference in HSMMs and HMMs.,14.0,21,True,,2017-05-10 17:14:37.000,0.1.7,8.0,,pyhsmm,,,,,277.0,36.0,35.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,1.0,277.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
701,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2025-06-12 18:18:57.000000,2024-12-27 14:53:55,3774.0,67.0,44.0,362.0,19.0,399.0,558.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,39.0,21,False,,2024-12-27 16:29:32.000,5.1.0,72.0,,skll,conda-forge/skll,,['sklearn'],16.0,1022.0,52.0,50.0,https://pypi.org/project/skll,2024-12-27 16:29:32.000,2.0,504.0,https://anaconda.org/conda-forge/skll,2025-04-22 14:58:06.094,23857.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
702,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2024-09-07 07:05:09.000000,2024-09-07 07:05:06,387.0,98.0,27.0,34.0,35.0,15.0,485.0,A python library for Bayesian time series modeling.,7.0,21,True,,2024-08-13 04:20:08.000,0.1.1.13,15.0,,pydlm,,,,,80696.0,43.0,41.0,https://pypi.org/project/pydlm,2024-08-13 04:20:45.000,2.0,80696.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
703,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2025-02-17 12:59:31.000000,2025-02-17 12:57:23,73.0,25.0,9.0,10.0,2.0,10.0,447.0,Fast PyTorch based DSP for audio and 1D signals.,3.0,21,True,,2022-09-20 06:43:57.063,0.2.7,11.0,,julius,,,['pytorch'],,596767.0,44.0,,https://pypi.org/project/julius,2022-09-20 06:43:57.063,44.0,596767.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
704,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2025-03-24 21:18:50.000000,2025-03-24 21:11:36,170.0,49.0,17.0,2.0,12.0,3.0,391.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,21,True,,2025-03-24 21:18:50.000,0.1.4,15.0,,suod,,,,,11025.0,567.0,558.0,https://pypi.org/project/suod,2025-03-24 21:18:50.000,9.0,11025.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
705,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2025-04-22 14:56:23.980000,2025-01-01 01:30:41,688.0,65.0,27.0,510.0,15.0,91.0,382.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,,2024-09-25 14:29:32.000,4.1.0,41.0,,vega,conda-forge/vega,,['jupyter'],,35860.0,21.0,4.0,https://pypi.org/project/vega,2024-09-25 14:29:32.000,17.0,22342.0,https://anaconda.org/conda-forge/vega,2025-04-22 14:56:23.980,865164.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
706,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2024-07-06 00:47:45.000000,2023-09-06 17:29:29,2412.0,52.0,22.0,232.0,57.0,195.0,380.0,Studio: Simplify and expedite model building process.,24.0,21,False,,2021-09-14 22:55:51.000,0.0.49,208.0,,studioml,,,,,339.0,7.0,7.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,339.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
707,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,49.0,10.0,37.0,29.0,37.0,363.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,,2019-04-29 02:33:05.659,0.0.8,8.0,,impyute,,,,,3189.0,276.0,260.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,16.0,3189.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
708,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-08-04 23:15:10.000000,2025-08-04 23:14:37,397.0,86.0,23.0,369.0,35.0,10.0,353.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,39.0,21,True,14.0,2025-06-25 20:53:25.000,0.48.0,33.0,,fairness-indicators,,,"['tensorflow', 'jupyter']",,1272.0,,,https://pypi.org/project/fairness-indicators,2025-06-25 20:53:25.000,,1272.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
709,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2025-09-07 18:17:22.000000,2025-09-07 18:16:56,930.0,25.0,6.0,340.0,4.0,,338.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,13.0,21,True,35.0,2025-09-07 18:17:22.000,1.2.125,1153.0,,upgini,,,,,9045.0,9.0,9.0,https://pypi.org/project/upgini,2025-09-07 18:17:22.000,,9045.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
710,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2025-09-05 02:51:23.155000,2024-01-18 11:58:51,626.0,71.0,27.0,32.0,35.0,113.0,277.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,21,False,,2023-02-18 02:51:08.166,1.7.6,18.0,,somoclu,conda-forge/somoclu,,,2114.0,4268.0,18.0,,https://pypi.org/project/somoclu,2023-02-18 02:51:08.166,18.0,962.0,https://anaconda.org/conda-forge/somoclu,2025-09-05 02:51:23.155,194157.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
711,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,2512.0,148.0,89.0,255.0,286.0,14676.0,End-to-End Object Detection with Transformers.,27.0,20,False,,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,21.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
712,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-08-30 07:47:40.000000,2023-08-30 07:47:36,119.0,363.0,100.0,16.0,53.0,17.0,3452.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",15.0,20,False,,2020-03-04 07:26:22.000,0.9.1,14.0,,tensorwatch,,,,,489.0,172.0,165.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,489.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
713,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,327.0,56.0,242.0,177.0,111.0,3291.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,20,False,,2022-11-03 06:46:55.989,3.0.1,22.0,,lightseq,,,,713.0,2042.0,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,2032.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
714,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,405.0,99.0,54.0,55.0,48.0,2966.0,Quickly search over billions of images.,19.0,20,False,,2017-02-13 14:54:48.000,1.1.2,10.0,rhsimplex/image-match,image_match,,,,,244.0,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,244.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
715,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,333.0,70.0,2.0,19.0,7.0,2914.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,,2019-03-06 16:44:42.000,0.0.5,4.0,,adabound,,,['pytorch'],,1016.0,234.0,231.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,3.0,1016.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
716,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,329.0,100.0,1000.0,90.0,263.0,2881.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
717,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,831.0,85.0,30.0,46.0,80.0,2731.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,,2018-04-29 21:05:18.000,1.0.3,4.0,,deepwalk,,,,,670.0,82.0,82.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,,670.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
718,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,462.0,124.0,225.0,90.0,183.0,2350.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,38.0,20,False,,2019-10-10 14:17:10.000,1.0.1,13.0,,rl_coach,,,,,122.0,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,122.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
719,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2025-03-25 16:26:10.601000,2021-09-30 21:51:09,8208.0,184.0,57.0,895.0,146.0,586.0,1985.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",50.0,20,False,,2021-08-16 15:40:43.000,21.08.00,19.0,,,blazingsql/blazingsql-protocol,,,,15.0,,,,,,,https://anaconda.org/blazingsql/blazingsql-protocol,2025-03-25 16:26:10.601,1119.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
720,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,285.0,30.0,42.0,37.0,177.0,1984.0,A library for graph deep learning research.,50.0,20,False,,2023-04-07 20:33:15.000,1.1.0,10.0,,dig,,,,,450.0,,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,,450.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
721,fast-bert,utterworks/fast-bert,nlp,,https://github.com/appvision-ai/fast-bert,https://github.com/appvision-ai/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2024-08-19 09:45:05.000000,2024-08-19 09:41:36,346.0,341.0,40.0,68.0,163.0,95.0,1903.0,Super easy library for BERT based NLP models.,37.0,20,False,,2024-08-19 09:45:05.000,2.0.26,72.0,appvision-ai/fast-bert,fast-bert,,,,,617.0,,,https://pypi.org/project/fast-bert,2024-08-19 09:45:05.000,,617.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
722,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000,2025-04-22 14:56:24.858000,2022-01-30 01:22:30,743.0,214.0,38.0,111.0,56.0,42.0,1755.0,"Large-scale linear classification, regression and ranking in Python.",17.0,20,False,,2022-01-30 01:10:13.000,0.6.2.post0,12.0,,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,['sklearn'],773.0,4112.0,6.0,,https://pypi.org/project/sklearn-contrib-lightning,2022-01-30 00:43:43.000,6.0,901.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2025-04-22 14:56:24.858,351618.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
723,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2025-04-16 19:27:35.000000,2020-12-17 06:57:15,932.0,292.0,64.0,204.0,5.0,74.0,1597.0,DELTA is a deep learning based natural language and speech processing platform. LF AI & DATA Projects:..,41.0,20,False,,2020-07-16 09:31:45.000,0.3.3,4.0,,delta-nlp,,,['tensorflow'],,180.0,2.0,2.0,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,7.0,,,,3.0,zh794390558/delta,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13166.0,,,,,,,,,,,,,,,,,,
724,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2023-05-13 02:26:19.000000,2022-09-27 19:41:48,274.0,135.0,98.0,150.0,21.0,20.0,1550.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,29.0,20,False,,2022-02-18 18:01:38.000,0.8.6,233.0,,lore,,,,,377.0,25.0,25.0,https://pypi.org/project/lore,2022-02-18 18:01:38.000,,377.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
725,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298.0,367.0,59.0,47.0,46.0,71.0,1487.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,20,False,,2018-07-17 01:59:21.000,1.0.8,14.0,,anago,,,['tensorflow'],,136.0,42.0,36.0,https://pypi.org/project/anago,2018-07-17 01:59:21.000,6.0,136.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
726,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379.0,405.0,99.0,36.0,13.0,24.0,1447.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,,2018-02-26 17:43:57.000,0.2.1,5.0,,dltk,,,['tensorflow'],,106.0,35.0,35.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,106.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
727,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2023-05-22 21:34:54.000000,2020-02-04 21:10:25,334.0,221.0,62.0,48.0,40.0,90.0,1291.0,A TensorFlow recommendation algorithm and framework in Python.,9.0,20,False,,2019-04-02 00:53:47.000,0.26.2,30.0,,tensorrec,,,['tensorflow'],,113.0,38.0,38.0,https://pypi.org/project/tensorrec,2019-04-02 00:53:47.000,,113.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
728,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,101.0,38.0,14.0,15.0,9.0,1276.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,,2016-09-06 21:59:21.000,0.2.4,5.0,,doc2text,,,,,3242.0,186.0,184.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,2.0,3242.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
729,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,182.0,50.0,12.0,17.0,42.0,1003.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,,2020-03-31 04:38:27.000,0.4.6,12.0,,tensornets,,,['tensorflow'],,123.0,92.0,87.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,5.0,123.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
